masked_acct,Vintage,ChargeOffMOB,BalanceAtDefault,FICOScore,FICOScorePctAvgFICOLast30DaysBookedLoans,NewUsedIndicator,VehicleManufacturerRebate,VehicleValueBlackBook,MoodysGDPReal,FinancedAmt,CashDownPmt,CashDownPmtPctBBVehicleValue,PaymentAmt,PaymentToFinancedAmtRatio,PTILine5,BackendTotalAmt,TotalDownPmt,rate_recovery
0caa42b41306847e724840c30700faca,201507,11,12374.75,472,0.8708,0,0,12675,182.16,13142,0,0,288.3,0.0219,0.1647,2649,3000,0.9805
0cb2271034b9e64335159b4c0f4c8c42,201704,20,20312.24,,,0,0,15450,230.7,22352.9707,5000,0.3236,489.95,0.0219,0.0857,2762.97,5000,0.6695
0cc505c1666496689714827f2b701272,201701,9,13747.6,,,0,0,10250,276.22,13938.8398,3000,0.2927,328.56,0.0236,0.1502,2800,3000,0.1416
0ccc9ac4c6e97e811fbaef292bd52ea5,201605,12,20623.28,429,0.819,1,1750,15250,453.95,20870.4492,2100,0.1377,510.32,0.0245,0.1633,450,319.53,0.5793
0cd1a6edff27a3a63e056c3d659ceb4d,201609,19,18089.3,496,0.9464,1,1750,9225,475.46,18914.0098,2800,0.3035,434.62,0.023,0.1385,2000,2800,0.1785
0cdd2366548f3793eacc796a0d3dbafb,201504,20,14951.85,,,1,1000,12775,1601.48,17126.2598,1500,0.1174,373.86,0.0218,0.1236,0,1500,0.4099
0ce581aca604ddd8f97dc60d4871101f,201508,8,17623.06,,,1,2500,14200,303.45,17623.0605,1500,0.1056,463.05,0.0263,0.1724,0,1500,0.6372
0cebe9fb9a7519f70e4ab124c8023122,201501,18,13939.23,503,0.9249,0,0,10675,1368.7,15014.7598,1337,0.1252,371.26,0.0247,0.1033,1380,1337,0.4093
0cecf825edb6149c7d87c8d5b9ec8384,201604,22,15950.17,583,1.1245,0,0,13150,69.62,18796.6992,1000,0.076,437.39,0.0233,0.0672,800,1000,0.7056
0cf3250671ff5d00a872fc77dd86be96,201603,11,13917.63,,,0,0,8775,179.87,14288.5,925,0.1054,369.97,0.0259,0.163,2000,925,0.5488
0cf8612e9c102f83d5722d16814eb0d3,201609,12,10662.25,493,0.9406,0,0,6275,292.02,10895.8896,800,0.1275,294.21,0.027,0.0838,2000,800,0.5337
0cfc29487bb8cedecb3beab0385f44f7,201601,14,12223.74,,,0,0,8050,685.23,13104.2305,1050,0.1304,314.47,0.024,0.1716,0,1050,0.3223
0d0fa2c25a9ca1a2141dbb007c5e91ec,201510,28,10139.32,,,0,0,7950,231.98,14458.7695,2500,0.3145,375.06,0.0259,0.1322,2795,2500,0.5146
0d17876b6ed1bbb8a46077e6ef53f7f7,201606,19,12816.64,,,0,0,7850,228.59,14044.9004,1500,0.1911,376.21,0.0268,0.1596,695,1500,0.3733
0d19126f2ed90988e98ba6581016462f,201604,22,18649.48,506,0.9717,1,2000,12925,852.9,20444.1309,940,0.0727,449.11,0.022,0.1873,2359,940,0.6021
0d19e40284a3bd297c71828836063ae4,201508,12,18709.88,522,0.9603,0,0,12300,190.72,19014.9902,2600,0.2114,499.98,0.0263,0.1427,2695,2600,0.4788
0d22ccd12608b96a6fb8c8a6fe794feb,201504,20,18848.84,,,1,2500,14600,91.3,20999.0293,3500,0.2397,455.59,0.0217,0.1819,2861,3500,0.0946
0d250143deab07dab4f47d072677dc30,201601,5,19498.94,,,1,1500,11200,852.05,19498.9395,150,0.0134,434.4,0.0223,0.1181,795,150,0.5365
0d34db856100dc2f162a3ffbffa112ac,201503,29,5567.61,,,0,0,5925,69.88,7368.2202,1500,0.2532,200.46,0.0272,0.1253,0,1500,0
0d3960170587c32d49ba9f00a45ca4bb,201503,9,25078.59,,,1,1500,14900,310.66,25137.3496,1300,0.0872,607.27,0.0242,0.1267,2506,1300,0.6179
0d3c6d0c3a43f1d55abca487aa3b7251,201501,28,17569.24,,,0,0,10650,188.29,17842.1309,1650,0.1549,492.32,0.0276,0.1239,1995,1650,0.0399
0d41182649e03765a910a691f2258eee,201602,20,9948.16,,,0,0,6075,275.36,11644.5,250,0.0412,293.1,0.0252,0.1172,2795,2250,0.262
0d45989573a7a18c9f59f14e7edc0cd5,201602,21,14272.73,571,1.1002,0,0,9675,685.51,16059.6299,2000,0.2067,385.01,0.024,0.1755,2795,2000,0.6131
0d4ae734d6a80b23424650586b477978,201602,9,14953.11,521,1.0003,0,0,11650,491.11,15385.5,3200,0.2747,391.16,0.0254,0.1665,0,3200,0
0d5510e42df96b4c836c0e4351ce8ec2,201504,24,9510.44,521,0.9581,0,0,7600,679.38,11014.5,2008,0.2642,285.03,0.0259,0.148,0,4008,0.3375
0d670c8ceed7f51f9c8a0b6d99eb1046,201606,19,9674.33,471,0.901,0,0,7175,862.67,10660.8896,3000,0.4181,291.1,0.0273,0.1386,0,3000,0.4926
0d6af7be3090a671e255f1fb54dcae37,201606,20,12290,530,1.0131,0,0,8475,688.34,13874.5801,2000,0.236,375.35,0.0271,0.1306,2795,2000,0.2832
0d78c21c4e67c75b7c3a815b8f1c66dc,201508,33,15415.09,668,1.2304,0,0,16175,841.56,20370.8398,4000,0.2473,436.27,0.0214,0.1723,0,4000,0.3388
0d812fadc928aacb6d8ba8e6cf8c09e0,201501,9,20944.98,,,1,3500,12050,819.33,21423.8594,2389,0.1983,477.24,0.0223,0.0869,795,2389,0.433
0d861f3487aa1b1dc5caffe62bdc5521,201603,9,13156.86,550,1.0656,0,0,11800,91.17,13495.2305,1000,0.0847,333.69,0.0247,0.1207,795,1000,0.5266
0d8f061babec9a193f1300f2630625bb,201605,21,14339.49,481,0.9203,0,0,12925,194.15,15553,1500,0.1161,382.57,0.0246,0.1824,795,1500,0.035
0d952f6aa46506b3eda27732ee881524,201511,5,21925.8,,,1,0,12650,850.41,21925.8008,0,0,487.11,0.0222,0.1246,795,3000,0.6464
0d9ea18c59f0e15771bc730b6afbc623,201610,15,17767.4,504,0.9693,1,750,11450,875.94,18633.2891,500,0.0437,415.07,0.0223,0.1539,2755,2555,0.3488
0dac11e408ec2fabd66d9da10df88a6e,201509,36,10827.97,500,0.9144,0,0,10900,1601.16,15954.71,2000,0.1835,385.36,0.0242,0.1329,1985,2000,0.4329
0db1e8eae9147fb21be3fdc7d9f2e8f1,201602,17,13209.36,469,0.9024,0,0,9200,189.42,14313,668,0.0726,349.75,0.0244,0.0437,1375,668,0.3145
0dbe825852f049b04198a9f37ddb4617,201602,34,8784.18,589,1.1316,0,0,5525,743.3,10990,2000,0.362,305.22,0.0278,0.1704,1659,2000,0.3009
192dd9a354a846bdaeab9691075164da,201604,22,10613.05,491,0.947,0,0,,193.41,11716,2400,,343.85,0.0293,0.1777,0,2400,0.3397
194fe6dd8542c4c982c516ba4d731ded,201611,11,13058.39,,,0,0,9475,188.08,13410,1500,0.1583,306.99,0.0229,0.1438,2000,1500,0.3535
1959adb322bf7e5da5a54baa04373853,201504,36,11947.11,509,0.9375,0,0,10500,180.34,15842.5,3500,0.3333,387.36,0.0245,0.1081,1295,3500,0.0274
19656190b121006b8ad66437e9a47541,201601,16,13321.73,554,1.0571,0,0,10875,852.05,14680.9404,850,0.0782,350.25,0.0239,0.1336,795,2850,0.5399
196f8f47800cebebfdae1bc1f5781be1,201504,7,13675.96,532,0.9768,1,0,17025,1368.78,13812.0596,6297.84,0.3699,315.99,0.0229,0.1454,0,6297.84,0.7894
197d3b531db33e68c018b273ff5cad53,201605,21,15022.36,481,0.9216,1,1000,13525,1593.87,17114.8398,4000,0.2957,388.07,0.0227,0.1722,2435.23,4000,0.6108
19939e0d90b02650c0ce1a284eebb952,201706,7,12412.15,613,1.1647,0,0,8300,750.43,12412.1504,1190,0.1434,334.34,0.0269,0.0702,800,1190,0.2087
1998ae15a5010c39c03dee018ce80c97,201706,6,20368.71,,,1,2500,12775,593.02,20402.1992,3000,0.2348,506.2,0.0248,0.0752,2795,3000,0.5879
199b98b0abcafc82f6d372403d523eb6,201503,21,12312.3,499,0.924,0,0,9075,678.32,13984.7998,1500,0.1653,349.14,0.025,0.1429,2000,1500,0.4231
19bd50b961177dbb1bb95f4ce1e086ec,201608,18,19105.71,542,1.0347,1,1000,12900,195.51,19629,1400,0.1085,482.71,0.0246,0.1073,2190,1400,0.4981
19c4102d51342d81f81e2c373863e825,201508,31,13181.47,613,1.1263,0,0,11600,344.82,15999.25,1200,0.1034,419,0.0262,0.1048,2275,1902.23,0.3654
19d4e29367b4e669e5b7b2e9fa2e7795,201502,45,10273.11,602,1.1107,1,1000,13100,236.33,19595,2000,0.1527,438.45,0.0224,0.1588,795,2000,0.0056
19d8e941a708267830b49279e42584f9,201501,16,18161.82,,,1,0,13600,819.33,19235.7109,3500,0.2574,409.36,0.0213,0.1424,800,3500,0.63
19e19dff15b795105b25fd24c2d016af,201503,22,11837.9,505,0.9343,0,0,8550,823.4,13269.0996,2000,0.2339,373.6,0.0282,0.1494,2469,2000,0.5239
19eac6794f9fe9a58e26ad46f2507641,201602,24,9045.17,475,0.9126,0,0,4875,491.11,10961.5,3000,0.6154,315.34,0.0288,0.1194,1250,3000,0.1111
19f3baac0d6a2a58911cefd05bd6e8e0,201507,40,15949.9,523,0.9617,0,0,17225,457.1,20583.6797,4170,0.2421,530.98,0.0258,0.0886,0,5170,0.7649
19f62c63e28614753af4aad4b15d3bb8,201505,15,14351.85,,,0,0,7425,181.4,14746,500,0.0673,386.24,0.0262,0.1625,1949,2119.75,0.5364
19fd47c56c8e5d9fca3ab3c51038a428,201611,22,17399.97,575,1.0992,1,1000,12375,190.91,18404.4902,1420,0.1147,444.35,0.0241,0.1064,800,1420,0.6896
1a127e851b6bc6270a114ff784241e76,201505,30,20521.56,552,1.0118,1,1500,19625,833.06,26355.1992,1500,0.0764,578.88,0.022,0.1186,2190,1537.94,0.7144
1a141c0cc6cfb91493f5df875de62aa8,201503,8,17144,477,0.8824,1,2750,14675,310.66,17144,1000,0.0681,439.89,0.0257,0.1126,629,1000,0.7074
1a238e008f6805047a04bc4bb1cbbd90,201612,15,27018.02,452,0.8665,0,0,19375,320.8,27018.0195,3300,0.1703,684.83,0.0253,0.0783,2406,3300,0.1759
1a38dd6e812912bf68975dbed0fe740d,201505,17,14374.46,646,1.1805,0,0,9750,580.63,15683.5,1400,0.1436,359,0.0229,0.1111,1850,1400,0.4441
1a4065d9e32734dc2ec17aede75b6c1e,201604,7,20084.77,474,0.9153,0,0,13125,313.77,20160.9199,2500,0.1905,490,0.0243,0.0509,2795,2500,0.5275
1a49b21cbce8cd60dbcc14fc32831e0e,201611,10,23612.14,,,1,1500,14875,1604.82,24041,1370,0.0921,514.6,0.0214,0.117,2895,523.22,0.667
1a65180eeebb7c783afb8d11b1450471,201709,11,13056.99,522,0.9979,0,0,10725,231.66,13077.9902,4000,0.373,354.86,0.0271,0.0992,895,4000,0.5011
1a6e49815f9ef80a6570b3faa6a41a97,201503,8,18207.28,,,0,0,14450,1606.13,18368.4004,1600,0.1107,422.08,0.023,0.1407,2750,1600,0.5196
1a847db09457ecb1e5fe29283830f67b,201502,18,13181.49,471,0.8717,0,0,9550,187.49,14417.8496,4500,0.4712,403.96,0.028,0.1616,2000,4500,0.2096
1a8ae3c2cc883de84a7be4a5f4fc3f93,201606,9,20173.66,517,0.9896,1,3000,14700,191.12,20237.8301,500,0.034,494.77,0.0244,0.148,0,1750,0.5944
1a92bfc81aba0db409c5c565332c377b,201603,18,10047.88,,,0,0,8650,228.54,11584,3000,0.3468,315.43,0.0272,0.1816,0,5000,0.6374
1a97090bb9da2b6e82e63f8362220901,201603,15,11043.5,479,0.9281,0,0,8200,189.78,12545.1602,1500,0.1829,299.45,0.0239,0.1606,1775,1500,0.2976
1a9a9b36d8f477e0104f2b558ab9209e,201505,16,12343.63,564,1.0308,0,0,9475,1588.76,12695,3000,0.3166,325.5,0.0256,0.1252,1200,3000,0.3407
1aac851ebf4fcc1de63b5700ef00b6e0,201607,5,10132,562,1.0712,0,0,6750,1597.84,10132,1512,0.224,294.95,0.0291,0.0842,450,1512,0.3775
1abd13ca23f2dc75fb5de1dfc88406e2,201504,31,14704.17,,,0,0,11675,311.25,15335.6299,3000,0.257,434.15,0.0283,0.0998,506,3000,0.018
1ac776908807baef863adfb14f37f9e7,201604,5,17559,457,0.8776,1,750,13475,193.41,17559,1500,0.1113,418.84,0.0239,0.1675,795,1500,0.696
1ad58e150b0f90c8d335193e4be8f04f,201505,36,13649.78,560,1.0241,1,2250,18325,188.88,19656.4805,500,0.0273,453.89,0.0231,0.1135,0,3060.42,0.8397
1ae5655c6001647783c0a5c703ed677f,201606,8,16697.45,,,0,0,13875,275.23,16757.5,2000,0.1441,370.63,0.0221,0.0887,795,2000,0.7419
1aeb6482b5544192e90438ffd76cc638,201603,11,27332.8,510,0.9888,1,4250,17050,69.69,28880.0508,1500,0.088,638.44,0.0221,0.1047,800,-2163.05,0.5058
1af5d63305650bb433222e8d2610acfa,201511,25,8851.84,491,0.9346,0,0,4925,683.52,10842.9902,600,0.1218,277.53,0.0256,0.1379,795,600,0.0719
1b046267228f6f055265335964c80f12,201706,11,12614.34,501,0.9557,0,0,9325,230.64,12710,1025,0.1099,354.21,0.0279,0.0943,1650,2025,0.2636
1b0c3197c80229b524ba157d76877db7,201511,28,20968.26,453,0.8542,1,3487,13600,314.65,22460.5195,1500,0.1103,512.27,0.0228,0.1172,2000,1500,0.3813
1b1e94df0860187a26428bd2603a18b5,201608,8,11474.27,466,0.8871,0,0,7625,744.59,11474.2695,1500,0.1967,340.05,0.0296,0.1214,795,1500,0.2887
1b2c61db9a024baa3d66960241810668,201607,29,13867.65,,,0,0,10750,1597.84,15820.75,300,0.0279,363.36,0.023,0.1705,785,2300,0.2907
1b357f73eba74e992bd2a8468022d2dc,201503,42,14853.22,,,0,0,23025,187.24,19238,0,0,416.95,0.0217,0.0773,2000,12000,0.4349
1b3bd18163295dbf3647817e9a8dfb92,201511,24,16771.38,,,1,400,9550,230.52,18627.5508,1000,0.1047,425.3,0.0228,0.0554,2795,2000,0.341
1b448dcb602a83dbc599c91c7a0875b8,201703,21,12690.4,,,0,0,10625,230.51,13910.5,3000,0.2824,349.95,0.0252,0.1496,2145,5500,0.4457
1b4614cc4ad838e05de73cffdb60884f,201510,4,17347.28,507,0.9298,0,0,12850,580.36,17347.2793,2000,0.1556,448.77,0.0259,0.0752,1895,2000,0.4563
1b504ae83bb37bac4efe44c9818c57c9,201801,8,13218.71,458,0.8653,0,0,11475,1433.05,13218.71,2000,0.1743,325.14,0.0246,0.0589,2895,2000,0.1468
1b5d86da29f5eb2d47ef7d37efdd5217,201711,5,17755.58,488,0.9276,0,0,14800,467.91,17755.5801,2100,0.1419,478.96,0.027,0.169,725,2100,0.753
1b665521035ff4534f784046b596105c,201602,6,9326.83,494,0.95,0,0,5075,228.68,9326.8301,2000,0.3941,276.61,0.0297,0.0666,795,2000,0.0694
1b803417d86e06ea0ec190562d1cdbb9,201504,12,18817.83,453,0.8329,1,1000,14275,99.67,19255,1000,0.0701,442.4,0.023,0.154,0,1000,0.2641
1b866d926c915d94000b53717d4eb837,201608,27,14593.58,491,0.9333,0,0,12000,1601.02,15324.6504,1500,0.125,402.66,0.0263,0.1549,2500,1500,0.343
1b8c69f5fdfc325cc843c71024e61818,201505,28,13708.25,532,0.9719,1,0,10700,741.39,15550.0801,1420,0.1327,401.5,0.0258,0.1784,1449,1420,0.1237
1b91f0af7592eb8c991299df50ccb4dc,201508,16,24979.16,,,1,0,17900,1591.25,26577.5,1000,0.0559,587.87,0.0221,0.1391,2295,2000,0.4989
1b96cd205adda35ec6c9ad72e0bdc29a,201506,21,15595.03,569,1.0472,0,0,11325,232.8,16845.9805,1000,0.0883,422.09,0.0251,0.1726,795,2000,0.2765
1ba2b6df3538e849a7fb18cc8c0a1f95,201501,45,13254.2,,,0,0,18400,180.25,19964,3500,0.1902,427.37,0.0214,0.1389,0,3500,0.4153
1baa0c219a154a67a6f8ef9a2cf257b6,201802,5,16620.54,,,0,0,11100,327.83,16636.1602,200,0.018,401,0.0241,0.178,1640,3200,0.6505
1bb06e48fb34e55c7742cf4bb38cdd4d,201605,25,23725.24,569,1.0854,0,0,25000,1593.87,28116.9492,3000,0.12,598.36,0.0213,0.1772,1620,3000,0.8745
1bb3813579a084c2e27747228335ef04,201701,16,13863.13,,,0,0,10700,589.91,14399.6904,2100,0.1963,401.29,0.0279,0.1147,1180,2100,0.6375
1bb7030105a41ef2f49ad97d9c009bf7,201502,43,17347.7,,,1,3000,15475,1596.14,23355.3105,4000,0.2585,536.62,0.023,0.1605,1999,4000,0.2712
1bc1419c4fbd15cc5e61350511c94758,201608,15,19569.58,597,1.1361,1,3500,14225,141.08,20866,1056,0.0742,441.08,0.0211,0.1207,1845,1056,0.539
1bc6e2c777555818aac5e507f04d7c0d,201509,12,20645.01,,,1,2000,15025,181.53,21478.1992,1000,0.0666,493.54,0.023,0.0731,0,1000,0
1bc90cbbb7442593daab988972ae2c2a,201602,34,17640.55,458,0.8834,0,0,11150,228.68,18734.5293,2500,0.2242,498.08,0.0266,0.1906,2795,2500,0.3884
1bdd653488dec9b4dc4e245896509ed2,201611,8,12403.8,,,0,0,10350,227.63,12403.7998,825,0.0797,334.12,0.0269,0.1627,615,825,0.6373
1be0f832cfcbe92dc6a915f0054a0a99,201503,40,12093.79,460,0.8515,0,0,14500,91.24,18311.4707,2500,0.1724,447.72,0.0245,0.1196,0,2900,0.5544
1be9cfae924dbd18d555de4dc76e6c03,201608,21,13849.63,547,1.0442,0,0,11350,1601.02,14921,1500,0.1322,360.36,0.0242,0.1547,500,1500,0.6187
1bfad9c5a3bbd43fc19c73e531f814c3,201511,24,14010.72,,,0,0,10250,1604.77,14787.7598,1500,0.1463,418.63,0.0283,0.1281,700,1500,0.2774
05ff2268f671196bd94a33562b21621f,201501,7,14905.55,558,1.0261,1,0,12725,340.16,15115,10000,0.7859,321.45,0.0213,0.1677,2795,10000,1
0602e09e7666f0d016a2b9b39d290ead,201512,17,9108.4,559,1.0677,0,0,9650,468.51,11966.4199,2300,0.2383,288.07,0.0241,0.1535,795,2300,0.4953
06107ac0cf72f128e0f37d356c3c44bc,201706,16,18287.66,,,1,0,12625,593.02,19654.0293,4500,0.3564,415.52,0.0211,0.1307,2800,5500,0.659
0614f16bc07d6666e987f71e7fe5ad14,201603,16,15186.95,461,0.8933,1,2000,13300,472.93,15817.5,250,0.0188,349.85,0.0221,0.1662,200,870,0.536
062caa1215441f5b6382df50e0026a9d,201509,20,17524.12,561,1.0274,1,2000,11050,278.13,19176.5,1000,0.0905,468.56,0.0244,0.1716,2000,1000,0.5566
0632e14ff26597d32f75813b84725318,201602,11,15643.73,479,0.9202,0,0,9350,228.68,16017.9102,3500,0.3743,418.07,0.0261,0.1742,795,3500,0.5339
06476a6d41e4eeacd1ec113b1cafecc0,201505,11,15982.93,,,1,500,13850,188.24,16820.5,700,0.0505,369.67,0.022,0.0751,0,3983,0.727
064bbb1807c1520cf24fc73e7ee51864,201606,20,11281.55,473,0.9051,0,0,10300,472.4,12033.4902,2200,0.2136,273.68,0.0227,0.1114,0,2200,0.2305
065452988f782dceacd771c51056173a,201601,6,21369,,,1,2000,12875,487.95,21369,1650,0.1282,520.74,0.0244,0.0992,0,1650,0.4473
065878e43cb1d8f5408f25da120fc4d1,201610,20,19902.48,,,0,0,13025,320.69,20571.8691,1400,0.1075,509.16,0.0248,0.0935,300,1400,0.2868
06690ed0e5fc5c712833444bf537d2e0,201501,43,7032.75,,,1,0,9600,1576.43,13216,1000,0.1042,291.59,0.0221,0.1594,0,2500,0.1921
06801df382bb53f106367cbc65ef4506,201607,22,19604.62,478,0.912,0,0,20050,183.24,21894.2207,0,0,471.91,0.0216,0.1301,2000,7000,0.0628
06884341a7882eacd2918688e96196e2,201703,19,16835.05,,,0,0,12950,1622.01,17591.8691,2500,0.1931,399.97,0.0227,0.1206,2603,2500,0.6834
0692d16c746c892b6fd484a61c2659f0,201511,15,27384.48,592,1.1226,1,2000,17700,182.16,30205,0,0,621.85,0.0206,0.1555,1805,3800,0.5777
06978b4cd31e9adde6bded8c76751e6e,201611,18,9942.44,470,0.9033,0,0,8050,502.02,10187.5,1000,0.1242,301.94,0.0296,0.0949,1294,1000,0.0399
06a3ac10f00c1e72fc2101aba15b39f9,201711,6,16603.34,605,1.15,0,0,10925,757.87,16603.3398,750,0.0686,417.53,0.0251,0.1764,2895,750,0.6498
06ab8c96741062fe9762e9dc0a6e51f5,201603,12,14226.39,444,0.8607,0,0,10125,228.54,14226.3896,3500,0.3457,393.95,0.0277,0.0838,735.17,3500,0.2848
06ae0566d59c98e37e90228e045db9f0,201604,13,16298.64,508,0.981,1,0,13000,448,17423.1406,3500,0.2692,385.22,0.0221,0.0989,0,3500,0
06b064090c7c592bce10de1e48188b3a,201501,46,11373.79,471,0.8661,0,0,24150,185.43,19000,8000,0.3313,391.25,0.0206,0.0778,0,8000,0
06be579eb6f1cb1b5f5751308334290c,201506,15,12316.77,520,0.9562,0,0,10825,581.51,13849.7402,3980,0.3677,313.14,0.0226,0.1531,1680,3980,0.6281
06d318648103d49ff7f32589419188e7,201802,10,9817.76,464,0.8827,0,0,7050,701.37,10029.5898,1900,0.2695,273.8,0.0273,0.1106,626,1900,0.5605
06e21e46a8172bf0bbd4d333383c0ca3,201609,19,18178.23,580,1.1072,0,0,12300,874.25,18464.9805,1000,0.0813,488.04,0.0264,0.1142,1252,1000,0.2863
06f2bc851005f0c60404119492eab140,201508,10,13139.76,,,0,0,9625,303.45,13357.0996,1300,0.1351,330.09,0.0247,0.1523,795,1300,0.6927
070725bf3ee6696967caaff6c37043f9,201501,28,18797.71,,,1,1500,14475,1576.43,22438.0098,1000,0.0691,467.98,0.0209,0.087,2795,1000,0.4449
0713a762c24c5071868e74e72a34454b,201508,28,18496.33,463,0.8512,1,1500,12650,537.58,22450.9492,1000,0.0791,499.55,0.0223,0.1427,2795,1000,0.5117
071a1ce366e8ad0740bcbad7e5558b3b,201509,39,13686.14,,,0,0,17000,345.88,18853.1309,3466.12,0.2039,390.79,0.0207,0.0686,1575,3466.12,0.5123
071eb8b8bb183405f5f13b1eba1d88d5,201706,16,12725.85,470,0.8986,0,0,10575,513.09,13298.5898,2300,0.2175,350.72,0.0264,0.167,0,2300,0.4969
072da89240c64577d9e8a2baf4a3626d,201506,15,12319.34,,,0,0,9825,343.43,13578.96,3000,0.3053,305.12,0.0225,0.0489,800,3000,0.046
072fa66e00a8dffa437dd3ca81083c35,201602,10,16490.53,380,0.7312,0,0,14425,850.64,16767.4102,4000,0.2773,387.72,0.0231,0.1301,795,4000,0.5495
073331631abc1f0ab29eb1a88ec3aaaa,201605,11,21313.78,409,0.7798,0,0,14325,312.49,21764.9297,2000,0.1396,563.55,0.0259,0.0773,2000,2000,0.502
07370da594d764033d0efc5092a78489,201502,26,11730.43,444,0.8199,0,0,12175,578.19,13377.1396,5000,0.4107,350.33,0.0262,0.1523,1995,5000,0.0293
073ef8a5691242d76e78a92f34b5bf51,201603,15,10796.97,530,1.0263,0,0,7450,445.37,12148.9805,2500,0.3356,315.34,0.026,0.1131,2000,2500,0.0896
074025bb80c16c44a1158e6069930f2f,201609,5,14971.65,515,0.9832,0,0,8625,184,15026.5,625,0.0725,341.84,0.0227,0.1005,1995,625,0.5396
074575871bf3377fdcfd859d0c5f05a5,201504,17,15337.2,,,1,0,11775,235.21,16455.9805,1000,0.0849,370.99,0.0225,0.1124,2795,2200,0.3858
07532c7865893b464843af66eba7b1c0,201603,3,15364,486,0.9413,0,0,10050,189.78,15364,1800,0.1791,404.6,0.0263,0.0658,2000,1800,0.7224
07581844e9cb6952e732d42477f74cb7,201601,22,8945.99,,,0,0,6925,685.23,9934.7803,1000,0.1444,271.09,0.0273,0.1209,795,1000,0.0548
0771b76b8be93f2cfde5993da9320feb,201503,22,18940.55,558,1.0329,1,750,14175,235.16,20657.3691,3200,0.2257,453.95,0.022,0.1387,2795,3200,0.345
077303b1cfa79b1e3cff350e75989262,201504,17,12751.39,539,0.9911,0,0,11925,69.94,13262.7402,0,0,324.13,0.0244,0.1875,795,2500,0.3654
077ebe1924d4e8410f68a76701fb2156,201703,21,18803.02,473,0.9143,0,0,13325,230.51,19042.1895,4000,0.3002,513.06,0.0269,0.1391,2895,4000,0.3733
079aa549abcde11cbd21558cc827b99f,201505,8,18997.68,,,0,0,15275,194.09,19498.0898,1945,0.1273,475.55,0.0244,0.1406,2500,2419.91,0.6295
07ac982f3aa3d19970056d072b334d62,201508,14,26162.36,481,0.8844,1,2500,15200,1591.25,27477.6699,1000,0.0658,631.41,0.023,0.1804,2795,1000,0.4239
07c0a31904d9a9e09898a26dd7b765b3,201508,29,19408.44,,,0,0,14075,483.66,21032,1800,0.1279,526.89,0.0251,0.1756,2795,1800,0.0449
07c71065fd8912c11315be3418a4c953,201504,23,20417.16,493,0.9044,0,0,16500,827.77,23250.7793,2300,0.1394,497.53,0.0214,0.0744,2320,2301,0.5686
07d0cf101610d37a2a2a9878dbb49ed3,201802,9,17692.21,533,1.0088,0,0,9750,101.9,18840.75,1200,0.1231,524.96,0.0279,0.148,2795,1200,0.4457
07d5cbab4d66a7df57f6f704e5e107b4,201708,5,9860.9,556,1.0628,0,0,6525,321.6,9860.9004,620,0.095,264.71,0.0268,0.1133,1506,620,0.2952
07f18fbe7457c1ab7f80d8bc397e1459,201610,21,18505.74,541,1.0387,1,4000,11975,190.75,20004,200,0.0167,422.31,0.0211,0.1223,0,1303.21,0.5025
07f513f3ae068dae909d0b42357ae673,201612,21,11408.81,,,0,0,9250,323.28,12549.1904,2500,0.2703,303.08,0.0242,0.1142,799,2500,0.4939
07fbb6bec3e817c739548344371f72c7,201606,24,11546.85,,,0,0,7675,1394.71,13612,500,0.0651,383.38,0.0282,0.116,2150,1200,0.3931
0801ecb64124f44571e5747b83c7006e,201505,19,17627.45,,,1,1500,18775,194.09,19052,6000,0.3196,437.53,0.023,0.0778,0,6000,0.7358
08133dd22629d42322f0cf64fabab143,201610,15,12058.28,,,0,0,10475,184.11,13089.0498,3500,0.3341,358.34,0.0274,0.1027,2895,3500,0.7471
08179f49a15c197bd1fe0cfdc56ec54d,201507,37,19078.94,509,0.9367,1,1500,13050,232.89,22248.7402,1500,0.1149,510.94,0.023,0.1277,2795,1500,0.4902
081e33e919e4b2a8e0a4f65f7239ea88,201510,21,16745.01,452,0.8364,1,1000,12900,181.77,17945.7793,1800,0.1395,427.7,0.0238,0.1764,795,1800,0.3249
0833c916e390a3a27c809a77abb1caa1,201701,7,11909.88,553,1.0629,0,0,8375,101.13,12091,1200,0.1433,312.72,0.0259,0.0823,1639,1200,0.6874
0834f04ed68019ec4f8132d6973a8403,201608,19,22045.7,462,0.8811,1,1000,13000,871.41,22506.9902,1000,0.0769,501.13,0.0223,0.1679,2734,2200,0.5264
083cf7f1921f071749b749573303dd5e,201503,10,11063.25,,,0,0,12050,197.2,11250,1500,0.1245,254.42,0.0226,0.1538,0,1500,0
083e96af869e158faacd496972664fd6,201507,7,10524.81,593,1.0875,0,0,5800,190.47,10831,1000,0.1724,293.98,0.0271,0.1355,2000,1000,0.4505
0841c4f638c8dec8bd1d787b8c4e213d,201702,7,9419.59,,,0,0,6800,589.85,9419.5898,500,0.0735,252.96,0.0269,0.1093,834,1000,0.699
08519d0ad2b44ded4003597cf8c05ef0,201507,5,24060,559,1.0313,1,3175,18950,117.76,24060,1000,0.0528,583.3,0.0242,0.0972,2000,1000,0.0696
085a41ae52281c7e048b7d453cc80b67,201710,14,12240.17,471,0.8994,0,0,11150,231.86,12786.04,3000,0.2691,356.04,0.0278,0.1424,0,3000,0.7189
